E_unit	user	P38	31.50534997	-109.0123505	3487320.507	688763.3262	11-MAY-15 11:12:14AM	1698.281738
E_unit	user	P39	31.5054161	-109.0124026	3487327.749	688758.2491	11-MAY-15 11:12:45AM	1698.522217
E_unit	user	P40	31.50541836	-109.0126029	3487327.655	688739.2165	11-MAY-15 11:13:32AM	1698.762451
E_unit	user	P41-2	31.50580728	-109.0128643	3487370.322	688713.6106	11-MAY-15 11:16:32AM	1700.685059
E_unit	user	P42	31.50636669	-109.0136482	3487430.991	688638.0225	11-MAY-15 12:08:25PM	1698.522217
E_unit	user	P43	31.50610099	-109.0139769	3487400.967	688607.3394	11-MAY-15 12:10:20PM	1699.964111
E_unit	user	P44	31.50611599	-109.0140367	3487402.528	688601.6248	11-MAY-15 12:11:43PM	1700.444824
E_unit	user	P45	31.50618321	-109.0141554	3487409.776	688590.2163	11-MAY-15 12:12:55PM	1701.886719
E_unit	user	P46-3	31.50604349	-109.0141602	3487394.277	688590.0432	11-MAY-15 12:14:52PM	1699.964111
E_unit	user	P47	31.50604164	-109.0141842	3487394.031	688587.7619	11-MAY-15 12:15:49PM	1700.20459
E_unit	user	P48-8	31.50601876	-109.0142401	3487391.398	688582.4976	11-MAY-15 12:16:57PM	1699.964111
E_unit	user	P49	31.50587157	-109.0143405	3487374.908	688573.2633	11-MAY-15 12:18:59PM	1702.367432
E_unit	user	P50	31.50586353	-109.0143592	3487373.984	688571.4961	11-MAY-15 12:19:29PM	1701.646484
E_unit	user	P51-8	31.50582581	-109.0144157	3487369.705	688566.2138	11-MAY-15 12:21:30PM	1701.406006
E_unit	user	P52	31.50563328	-109.0144899	3487348.232	688559.5466	11-MAY-15 12:22:55PM	1701.646484
E_unit	user	P53-5	31.50564023	-109.0145188	3487348.954	688556.7938	11-MAY-15 12:23:40PM	1701.646484
E_unit	user	P54-2	31.50562397	-109.0145206	3487347.148	688556.6513	11-MAY-15 12:25:01PM	1701.406006
E_unit	user	P55-4	31.50555013	-109.0145166	3487338.968	688557.1818	11-MAY-15 12:26:02PM	1700.20459
E_unit	user	P56-3	31.50522742	-109.0145773	3487303.087	688552.0578	11-MAY-15 12:27:42PM	1700.925537
E_unit	user	P57-5	31.50504336	-109.014668	3487282.525	688543.821	11-MAY-15 12:30:15PM	1699.964111
E_unit	user	P58	31.5048577	-109.0147705	3487261.766	688534.4569	11-MAY-15 12:31:34PM	1701.165771
